id,title,creator,date,type,file
IT-LAT0001_56,Vulgata NT Ad Timotheum I,Hieronymus,382,prose,lat_0382_IT-LAT0001_56.txt
IT-LAT0001_57,Vulgata NT Ad Timotheum II,Hieronymus,382,prose,lat_0382_IT-LAT0001_57.txt
IT-LAT0001_58,Vulgata NT Ad Titum,Hieronymus,382,prose,lat_0382_IT-LAT0001_58.txt
IT-LAT0001_59,Vulgata NT Ad Philemonem,Hieronymus,382,prose,lat_0382_IT-LAT0001_59.txt
IT-LAT0001_60,Vulgata NT Ad Hebraeos,Hieronymus,382,prose,lat_0382_IT-LAT0001_60.txt
IT-LAT0001_61,Vulgata NT Iacobi,Hieronymus,382,prose,lat_0382_IT-LAT0001_61.txt
IT-LAT0001_62,Vulgata NT I Petri,Hieronymus,382,prose,lat_0382_IT-LAT0001_62.txt
IT-LAT0001_63,Vulgata NT II Petri,Hieronymus,382,prose,lat_0382_IT-LAT0001_63.txt
IT-LAT0001_64,Vulgata NT I Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_64.txt
IT-LAT0001_65,Vulgata NT II Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_65.txt
IT-LAT0001_66,Vulgata NT III Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_66.txt
IT-LAT0001_67,Vulgata NT Iudae,Hieronymus,382,prose,lat_0382_IT-LAT0001_67.txt
IT-LAT0001_68,Vulgata NT Apocalypsis,Hieronymus,382,prose,lat_0382_IT-LAT0001_68.txt
IT-LAT0001_69,Vulgata VT Sapientiae,Hieronymus,382,prose,lat_0382_IT-LAT0001_69.txt
IT-LAT1039,Vulgata,Hieronymus,382,prose,lat_0382_IT-LAT1039.txt
MQDQ-116,carminum fragmenta,Hieronymus Stridonensis,383,poetry,lat_0383_MQDQ-116.txt
MQDQ-56,epigrammata,Damasus,384,poetry,lat_0384_MQDQ-56.txt
IT-LAT0574,De Bissula,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574.txt
IT-LAT0574_1,Epicedion in patrem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_1.txt
IT-LAT0574_2,Genethliacum ad Ausonium nepotem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_2.txt
IT-LAT0574_3,Gratiarum actio dicta Domino Gratiano Augusto,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_3.txt
IT-LAT0574_4,Liber protrepticus ad nepotem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_4.txt
IT-LAT0574_5,Ordo urbium nobilium,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_5.txt
IT-LAT0574_6,Parentalia,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_6.txt
IT-LAT0574_7,Periocha Iliadis,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_7.txt
IT-LAT0574_8,Periocha Odyssiae,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_8.txt
IT-LAT0574_9,Septem Sapientium Sententiae,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_9.txt
IT-LAT0061,De dialectica,"Augustinus, Aurelius",387,prose,lat_0387_IT-LAT0061.txt
IT-LAT0315,Ad Familiares,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0315.txt
IT-LAT0317,Hystrix,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0317.txt
IT-LAT0318,De sene Veronensi,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0318.txt
IT-LAT0319,De piis fratribus et de statuis eorum quae sunt apud Catinam,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0319.txt
IT-LAT0793,De magistro,"Augustinus, Aurelius",389,prose,lat_0389_IT-LAT0793.txt
IT-LAT0189,Epitoma rei militaris,"Vegetius Renatus, Flavius",390,prose,lat_0390_IT-LAT0189.txt
IT-LAT0726,Vita Malchi monachi captivi,Hieronymus,390,prose,lat_0390_IT-LAT0726.txt
IT-LAT0016,Regula,"Augustinus, Aurelius",391,prose,lat_0391_IT-LAT0016.txt
IT-LAT0847,De Mysteriis,Ambrosius Mediolanensis,391,prose,lat_0391_IT-LAT0847.txt
MQDQ-513,*carmina (anth. Riese),Augustinus Hipponensis,392,poetry,lat_0392_MQDQ-513.txt
MQDQ-514,"*ignoti uersus ap. Aug. mus. 5, 13, 27",Augustinus Hipponensis,392,poetry,lat_0392_MQDQ-514.txt
MQDQ-515,*precatio ad Christum,Augustinus Hipponensis,392,poetry,lat_0392_MQDQ-515.txt
MQDQ-512,psalmus contra partem Donati,Augustinus Hipponensis,392,poetry,lat_0392_MQDQ-512.txt
MQDQ-516,uersus Sibyllae,Augustinus Hipponensis,392,poetry,lat_0392_MQDQ-516.txt
MQDQ-280,carminum appendix,Paulinus Nolanus,392,poetry,lat_0392_MQDQ-280.txt
MQDQ-279,carmina,Paulinus Nolanus,392,poetry,lat_0392_MQDQ-279.txt
MQDQ-281,carmen epist. 8 insertum,Paulinus Nolanus,392,poetry,lat_0392_MQDQ-281.txt
MQDQ-282,carmina epist. 32 inserta,Paulinus Nolanus,392,poetry,lat_0392_MQDQ-282.txt
IT-LAT0397,De fide et symbolo,"Augustinus, Aurelius",393,prose,lat_0393_IT-LAT0397.txt
IT-LAT0316,Gigantomachia,"Claudianus, Claudius",394,poetry,lat_0394_IT-LAT0316.txt
IT-LAT1004,Regula ad monachos,"Macarius Alexandrinus Abbas Nitriensis, Sanctus",395,prose,lat_0395_IT-LAT1004.txt
IT-LAT0373,Fescennina dicta Honorio Augusto et Mariae,"Claudianus, Claudius",398,poetry,lat_0398_IT-LAT0373.txt
IT-LAT0015,Confessiones,"Augustinus, Aurelius",399,prose,lat_0399_IT-LAT0015.txt
IT-LAT0403,De cathechizandis rudibus,"Augustinus, Aurelius",399,prose,lat_0399_IT-LAT0403.txt
IT-LAT0272,Sententiae (a.k.a. De moribus),Pseudo-Seneca,400,prose,lat_-0049_IT-LAT0272.txt
IT-LAT0270,Psychomachia,"Prudentius, Aurelius Clemens",400,poetry,lat_0400_IT-LAT0270.txt
IT-LAT0329,De nominibus Epitome,"Paris, Iulius",400,prose,lat_0400_IT-LAT0329.txt
IT-LAT0843,Contra Ioannem Hierosolymitanum Episcopum ad Pammachium,Hieronymus,400,prose,lat_0400_IT-LAT0843.txt
IT-LAT0878,Vita Pauli,Hieronymus,400,prose,lat_0400_IT-LAT0878.txt
IT-LAT0880,Epistulae,Hieronymus,400,prose,lat_0400_IT-LAT0880.txt
MQDQ-26,carmina minora,Claudianus,400,poetry,lat_0400.0_MQDQ-26.txt
MQDQ-28,epigramma,Claudianus,400,poetry,lat_0400.0_MQDQ-28.txt
MQDQ-22,in Eutropium,Claudianus,400,poetry,lat_0400.0_MQDQ-22.txt
MQDQ-16,panegyricus dictus Honorio tertium consuli,Claudianus,400,poetry,lat_0400.0_MQDQ-16.txt
MQDQ-17,panegyricus dictus Honorio quartum consuli,Claudianus,400,poetry,lat_0400.0_MQDQ-17.txt
MQDQ-25,panegyricus dictus Honorio sextum consuli,Claudianus,400,poetry,lat_0400.0_MQDQ-25.txt
MQDQ-21,panegyricus dictus Mallio Theodoro consuli,Claudianus,400,poetry,lat_0400.0_MQDQ-21.txt
MQDQ-27,de raptu Proserpinae,Claudianus,400,poetry,lat_0400.0_MQDQ-27.txt
MQDQ-15,in Rufinum,Claudianus,400,poetry,lat_0400.0_MQDQ-15.txt
MQDQ-23,de consulatu Stilichonis,Claudianus,400,poetry,lat_0400.0_MQDQ-23.txt
MQDQ-165,carmen ad Augustinum,Licentius,400,poetry,lat_0400.0_MQDQ-165.txt
MQDQ-379,carmen ad quendam senatorem,pseudo Cyprianus,400,poetry,lat_0400.0_MQDQ-379.txt
MQDQ-381,de Iona,pseudo Cyprianus,400,poetry,lat_0400.0_MQDQ-381.txt
MQDQ-382,de pascha,pseudo Cyprianus,400,poetry,lat_0400.0_MQDQ-382.txt
MQDQ-383,de resurrectione mortuorum,pseudo Cyprianus,400,poetry,lat_0400.0_MQDQ-383.txt
MQDQ-380,de Sodoma,pseudo Cyprianus,400,poetry,lat_0400.0_MQDQ-380.txt
MQDQ-441,"de ultimis syllabis, praefatio",pseudo Probus,400,poetry,lat_0400.0_MQDQ-441.txt
IT-LAT0410,Vita Sancti Martini episcopi et confessoris,"Severus, Sulpicius",403,prose,lat_0403_IT-LAT0410.txt
MQDQ-283,eucharisticos,Paulinus Pellaeus,418,poetry,lat_0418_MQDQ-283.txt
MQDQ-284,oratio,Paulinus Pellaeus,418,poetry,lat_0418_MQDQ-284.txt
IT-LAT0768,A Firmo de civitate Dei,"Augustinus, Aurelius",419,prose,lat_0419_IT-LAT0768.txt
IT-LAT0337,De re coquinaria,"Apicius, Marcus Gavius",420,prose,lat_0420_IT-LAT0337.txt
MQDQ-121,carminis fragmentum,Hilarius Arelatensis,425,poetry,lat_0425_MQDQ-121.txt
IT-LAT0610,Liber sententiarum,Prosper Aquitanus,426,prose,lat_0426_IT-LAT0610.txt
MQDQ-610,uersus in tumulo Monicae,Bassus iunior,431,poetry,lat_0431_MQDQ-610.txt
IT-LAT0383,Contra haereticos,[Auctor incertus],438,prose,lat_0438_IT-LAT0383.txt
IT-LAT0333,De centum metris,"Servius, Marius Honoratus",450,prose,lat_0450_IT-LAT0333.txt
IT-LAT0334,De metris Horatii,"Servius, Marius Honoratus",450,prose,lat_0450_IT-LAT0334.txt
IT-LAT0336,Explanatio in artem Donati,"Servius, Marius Honoratus",450,prose,lat_0450_IT-LAT0336.txt
IT-LAT0414,A solis ortus cardine,Sedulius,450,poetry,lat_0450_IT-LAT0414.txt
IT-LAT0608,De laude eremi,Eucherius Arelas: Sanctus,450,prose,lat_0450_IT-LAT0608.txt
IT-LAT0611,Ecloga,Theodulus,450,poetry,lat_0450_IT-LAT0611.txt
IT-LAT0904,Adversus profanas omnium novitates haereticorum commonitorium cum notis,Vincent de Lérins,450,prose,lat_0450_IT-LAT0904.txt
IT-LAT1001,Excerpta Valesiana,[Auctor incertus],450,prose,lat_0450_IT-LAT1001.txt
MQDQ-615,epigramma,Achilleus Spoletanus,450,poetry,lat_0450.0_MQDQ-615.txt
MQDQ-2,aegritudo Perdicae,aegritudo Perdicae,450,poetry,lat_0450.0_MQDQ-2.txt
MQDQ-66,uersus de fide,Agrestius Gallus Episcopus,450,poetry,lat_0450.0_MQDQ-66.txt
MQDQ-114,Alcestis Barcinonensis,Alcestis Barcinonensis,450,poetry,lat_0450.0_MQDQ-114.txt
MQDQ-562,fabulae,Auianus,450,poetry,lat_0450.0_MQDQ-562.txt
MQDQ-608,epistula ad Arbogastem,Auspicius Tullensis Episcopus,450,poetry,lat_0450.0_MQDQ-608.txt
MQDQ-630,e Parmenide conuersa,Caelius Aurelianus,450,poetry,lat_0450.0_MQDQ-630.txt
MQDQ-5,carmen Sibyllinum,carmen Sibyllinum,450,poetry,lat_0450.0_MQDQ-5.txt
MQDQ-52,deuteronomium,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-52.txt
MQDQ-49,exodus,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-49.txt
MQDQ-55,deperditorum carminum reliquiae,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-55.txt
MQDQ-48,liber geneseos,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-48.txt
MQDQ-53,Iesu Naue,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-53.txt
MQDQ-54,iudicum,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-54.txt
MQDQ-50,leuiticus,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-50.txt
MQDQ-51,numeri,Cyprianus Gallus,450,poetry,lat_0450.0_MQDQ-51.txt
MQDQ-611,epitaphium Hilarini,Cytherius,450,poetry,lat_0450.0_MQDQ-611.txt
MQDQ-62,"Romulea, fragmentum",Dracontius,450,poetry,lat_0450.0_MQDQ-62.txt
MQDQ-59,de laudibus dei,Dracontius,450,poetry,lat_0450.0_MQDQ-59.txt
MQDQ-63,Orestes,Dracontius,450,poetry,lat_0450.0_MQDQ-63.txt
MQDQ-61,Romulea,Dracontius,450,poetry,lat_0450.0_MQDQ-61.txt
MQDQ-60,satisfactio,Dracontius,450,poetry,lat_0450.0_MQDQ-60.txt
MQDQ-101,"mythologiae, uersus inserti",Fulgentius,450,poetry,lat_0450.0_MQDQ-101.txt
MQDQ-102,"Virgiliana continentia 740, uersus inserti",Fulgentius,450,poetry,lat_0450.0_MQDQ-102.txt
MQDQ-125,"uita Hilarii Arelatensis, uersus inserti",Honoratus Massiliensis,450,poetry,lat_0450.0_MQDQ-125.txt
MQDQ-185,carminis fragmentum,Macrobius Theodosius,450,poetry,lat_0450.0_MQDQ-185.txt
MQDQ-212,de nuptiis Philologiae et Mercurii,Martianus Capella,450,poetry,lat_0450.0_MQDQ-212.txt
MQDQ-219,carmina,Merobaudes,450,poetry,lat_0450.0_MQDQ-219.txt
MQDQ-218,carmen de Christo,Merobaudes,450,poetry,lat_0450.0_MQDQ-218.txt
MQDQ-220,panegyricus poeticus,Merobaudes,450,poetry,lat_0450.0_MQDQ-220.txt
MQDQ-243,carmina minora,Orientius,450,poetry,lat_0450.0_MQDQ-243.txt
MQDQ-242,commonitorium,Orientius,450,poetry,lat_0450.0_MQDQ-242.txt
MQDQ-273,de insitione,Palladius Rutilius Taurus Aemilianus,450,poetry,lat_0450.0_MQDQ-273.txt
MQDQ-278,epigramma,Paulinus Baeterrensis,450,poetry,lat_0450.0_MQDQ-278.txt
MQDQ-285,de uita Martini,Paulinus Petricordiae,450,poetry,lat_0450.0_MQDQ-285.txt
MQDQ-287,uersus de orantibus,Paulinus Petricordiae,450,poetry,lat_0450.0_MQDQ-287.txt
MQDQ-286,de uisitatione nepotuli sui,Paulinus Petricordiae,450,poetry,lat_0450.0_MQDQ-286.txt
MQDQ-305,"ars, praefatio",Phocas,450,poetry,lat_0450.0_MQDQ-305.txt
MQDQ-304,carmen de uita Vergilii,Phocas,450,poetry,lat_0450.0_MQDQ-304.txt
MQDQ-349,praeceptum,Priscillianista quidam,450,poetry,lat_0450.0_MQDQ-349.txt
MQDQ-360,"carmen de ingratis, argumentum",Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-360.txt
MQDQ-363,epigrammata,Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-363.txt
MQDQ-364,epitaphium haereseon,Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-364.txt
MQDQ-361,carmen de ingratis,Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-361.txt
MQDQ-362,in obtrectatorem Augustini,Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-362.txt
MQDQ-365,*carmen de prouidentia,Prosper Aquitanus,450,poetry,lat_0450.0_MQDQ-365.txt
MQDQ-414,de numeris oratorum,Rufinus,450,poetry,lat_0450.0_MQDQ-414.txt
MQDQ-413,in metra Terentiana,Rufinus,450,poetry,lat_0450.0_MQDQ-413.txt
MQDQ-418,fragmenta duo,Rutilius Namatianus,450,poetry,lat_0450.0_MQDQ-418.txt
MQDQ-417,de reditu suo,Rutilius Namatianus,450,poetry,lat_0450.0_MQDQ-417.txt
MQDQ-423,hymni,Sedulius,450,poetry,lat_0450.0_MQDQ-423.txt
MQDQ-422,carmen paschale,Sedulius,450,poetry,lat_0450.0_MQDQ-422.txt
MQDQ-482,aenigmata,Symphosius,450,poetry,lat_0450.0_MQDQ-482.txt
MQDQ-564,de Iesu Christo,Victorinus,450,poetry,lat_0450.0_MQDQ-564.txt
MQDQ-565,de lege domini,Victorinus,450,poetry,lat_0450.0_MQDQ-565.txt
MQDQ-566,de natiuitate,Victorinus,450,poetry,lat_0450.0_MQDQ-566.txt
MQDQ-189,alethia,Marius Victor,450,poetry,lat_0450.0_MQDQ-189.txt
MQDQ-444,carmina,Sidonius Apollinaris,458,poetry,lat_0458_MQDQ-444.txt
MQDQ-445,"epistulae, uersus inserti",Sidonius Apollinaris,458,poetry,lat_0458_MQDQ-445.txt
MQDQ-111,"carmen epist. 2, 19 insertum",Ruricius Lemovicensis Episcopus,473,poetry,lat_0473_MQDQ-111.txt
MQDQ-140,hymni Christiani anonymi,hymni Christiani anonymi,500,poetry,lat_0500.0_MQDQ-140.txt
MQDQ-277,carminum fragmenta,Parthenius Africanus Presbyter,500,poetry,lat_0500_MQDQ-277.txt
IT-LAT0917,Porphyrii Isagoge translatio,"Boethius, Anicius Manlius Severinus",502,prose,lat_0502_IT-LAT0917.txt
MQDQ-110,variae,unknown,514,poetry,lat_0514_MQDQ-110.txt
MQDQ-623,carminum appendix,Alcimus Auitus,518,poetry,lat_0518_MQDQ-623.txt
MQDQ-622,poematum libri,Alcimus Auitus,518,poetry,lat_0518_MQDQ-622.txt
MQDQ-75,carmina 1,Ennodius,521,poetry,lat_0521_MQDQ-75.txt
MQDQ-76,carmina 2,Ennodius,521,poetry,lat_0521_MQDQ-76.txt
MQDQ-83,"Castitas, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-83.txt
MQDQ-77,"dictiones, 12, 24, 28, uersus inserti",Ennodius,521,poetry,lat_0521_MQDQ-77.txt
MQDQ-78,"epistulae, 5,7-8, uersus inserti",Ennodius,521,poetry,lat_0521_MQDQ-78.txt
MQDQ-79,"epistulae, 7,21-29, uersus inserti",Ennodius,521,poetry,lat_0521_MQDQ-79.txt
MQDQ-84,"Fides, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-84.txt
MQDQ-85,"Grammatica, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-85.txt
MQDQ-81,"laus uersuum, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-81.txt
MQDQ-80,"opuscula, 6, uersus inserti",Ennodius,521,poetry,lat_0521_MQDQ-80.txt
MQDQ-86,"Rhetorica, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-86.txt
MQDQ-82,"Verecundia, opusc. 6",Ennodius,521,poetry,lat_0521_MQDQ-82.txt
IT-LAT0011,S. Benedicti Regula,Benedictus Nursianus,524,prose,lat_0524_IT-LAT0011.txt
MQDQ-627,consolatio Philosophiae,"Boethius, Anicius Manlius Severinus",524,poetry,lat_0524_MQDQ-627.txt
MQDQ-628,elogia,"Boethius, Anicius Manlius Severinus",524,poetry,lat_0524_MQDQ-628.txt
MQDQ-621,uersus in subscritione codicis Hegesippi,Cyprianus Tolonensis Episcopus,525,poetry,lat_0525_MQDQ-621.txt
IT-LAT0867,Codex,"Iustinianus, Caesar Flavius (Imperator Iustinianus)",531,prose,lat_0531_IT-LAT0867.txt
MQDQ-618,uersus de calice,Remigius Remensis Episcopus,533,poetry,lat_0533_MQDQ-618.txt
IT-LAT0202,Institutiones,"Iustinianus, Caesar Flavius (Imperator Iustinianus)",533,prose,lat_0533_IT-LAT0202.txt
IT-LAT0251,Epistulae Theodoricianae variae,"Cassiodorus, Flavius Magnus Aurelius",535,prose,lat_0535_IT-LAT0251.txt
IT-LAT0252,Orationes,"Cassiodorus, Flavius Magnus Aurelius",535,prose,lat_0535_IT-LAT0252.txt
IT-LAT0250,De Anima,"Cassiodorus, Flavius Magnus Aurelius",540,prose,lat_0540_IT-LAT0250.txt
MQDQ-574,pro itineris et nauigii prosperitate,Gildas sapiens,540,poetry,lat_0540_MQDQ-574.txt
MQDQ-575,oratio,Gildas sapiens,540,poetry,lat_0540_MQDQ-575.txt
IT-LAT0196,De origine actibusque Getarum,Iordanes,550,prose,lat_0550_IT-LAT0196.txt
IT-LAT0990,"Concilium Bracarense primum octo episcoporum, habitum aera DXCIX, anno tertio Ariamiri regis, die Kalendarum Maiarum.",Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990.txt
IT-LAT0990_1,"Concilium Bracarense secundum duodecim episcoporum, habitum anno secundo regis Mironis, die Kalendarum Iuniarum, aera DCX.",Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_1.txt
IT-LAT0990_2,De correctione rusticorum,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_2.txt
IT-LAT0990_3,De ira,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_3.txt
IT-LAT0990_4,De Pascha,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_4.txt
IT-LAT0990_5,De superbia,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_5.txt
IT-LAT0990_6,De Trina Mersione,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_6.txt
IT-LAT0433,Pro repellenda iactantia,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0433.txt
IT-LAT0435,Sententiae patrum Aegyptiorum,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0435.txt
IT-LAT0990_7,Exhortatio humilitatis,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_7.txt
IT-LAT0990_8,"Formula vitae honestae, De quattuor virtutibus",Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_8.txt
IT-LAT0783,Historiae,Gregorius Turonensis,550,prose,lat_0550_IT-LAT0783.txt
IT-LAT0791,Chronicon,Marcellinus Comes,550,prose,lat_0550_IT-LAT0791.txt
IT-LAT0875,Tractatus de nativitate Domini Nostri Christi,Thomas Edessenus,550,prose,lat_0550_IT-LAT0875.txt
IT-LAT0906,De summa temporum vel origine actibusque gentis Romanorum,Iordanes,550,prose,lat_0550_IT-LAT0906.txt
IT-LAT0987,De observatione ciborum,Anthimus,550,prose,lat_0550_IT-LAT0987.txt
IT-LAT0990_9,Capitula ex orientalium patrum synodis,Martinus Bracarensis,550,prose,lat_0550_IT-LAT0990_9.txt
MQDQ-353,de actibus apostolorum,Arator,550,poetry,lat_0550.0_MQDQ-353.txt
MQDQ-351,epistula ad Florianum,Arator,550,poetry,lat_0550.0_MQDQ-351.txt
MQDQ-354,epistula ad Parthenium,Arator,550,poetry,lat_0550.0_MQDQ-354.txt
MQDQ-355,in historiam praefatio,Arator,550,poetry,lat_0550.0_MQDQ-355.txt
MQDQ-352,epistula ad Vigilium,Arator,550,poetry,lat_0550.0_MQDQ-352.txt
MQDQ-43,panegyricus in laudem Anastasii,Corippus,550,poetry,lat_0550.0_MQDQ-43.txt
MQDQ-42,Iohannis,Corippus,550,poetry,lat_0550.0_MQDQ-42.txt
MQDQ-44,panegyricus in laudem Iustini Augusti,Corippus,550,poetry,lat_0550.0_MQDQ-44.txt
MQDQ-65,elogium Asbadi,elogium Asbadi,550,poetry,lat_0550.0_MQDQ-65.txt
MQDQ-93,hymnus in laudem Seuerini,Eugippus,550,poetry,lat_0550.0_MQDQ-93.txt
MQDQ-94,carmina (anth. Riese),Felix,550,poetry,lat_0550.0_MQDQ-94.txt
MQDQ-95,hymnus,Flauius Cabilonensis Episcopus,550,poetry,lat_0550.0_MQDQ-95.txt
MQDQ-98,carmen (anth. Riese),Florentinus,550,poetry,lat_0550.0_MQDQ-98.txt
MQDQ-122,"historia Apollonii, uersus inserti","historia Apollonii, uersus inserti",550,poetry,lat_0550.0_MQDQ-122.txt
MQDQ-177,carmina (anth. Riese),Luxurius,550,poetry,lat_0550.0_MQDQ-177.txt
MQDQ-244,uersus in Benedicti laudem,Marcus Casinensis,550,poetry,lat_0550.0_MQDQ-244.txt
MQDQ-216,elegiarum appendix,Maximianus,550,poetry,lat_0550.0_MQDQ-216.txt
MQDQ-215,elegiae,Maximianus,550,poetry,lat_0550.0_MQDQ-215.txt
MQDQ-347,carmen in laudem Anastasii imperatoris,Priscianus,550,poetry,lat_0550.0_MQDQ-347.txt
MQDQ-348,carminis fragmentum,Priscianus,550,poetry,lat_0550.0_MQDQ-348.txt
MQDQ-346,perihegesis,Priscianus,550,poetry,lat_0550.0_MQDQ-346.txt
MQDQ-415,de Christi beneficiis,Rusticius Helpidius,550,poetry,lat_0550.0_MQDQ-415.txt
MQDQ-416,tristicha,Rusticius Helpidius,550,poetry,lat_0550.0_MQDQ-416.txt
MQDQ-191,in Euangelia,Severus Malacitanus,550,poetry,lat_0550.0_MQDQ-191.txt
MQDQ-475,sylloge cod. Elnonensis,sylloge cod. Elnonensis,550,poetry,lat_0550.0_MQDQ-475.txt
MQDQ-537,de satisfactione paenitentiae,Verecundus Iuncensis Episcopus,552,poetry,lat_0552_MQDQ-537.txt
MQDQ-619,hymni,Columba,559,poetry,lat_0559_MQDQ-619.txt
IT-LAT0243,De Musica,"Cassiodorus, Flavius Magnus Aurelius",562,prose,lat_0562_IT-LAT0243.txt
IT-LAT0482,Institutiones divinarum et saecularium litterarum,"Cassiodorus, Flavius Magnus Aurelius",562,prose,lat_0562_IT-LAT0482.txt
MQDQ-30,epistula metrica,Columbanus,579,poetry,lat_0579_MQDQ-30.txt
MQDQ-34,versus ad Fidolium,Columbanus,579,poetry,lat_0579_MQDQ-34.txt
MQDQ-31,versus ad Hunaldum,Columbanus,579,poetry,lat_0579_MQDQ-31.txt
MQDQ-35,versus in mulieres,Columbanus,579,poetry,lat_0579_MQDQ-35.txt
MQDQ-33,carmen navale,Columbanus,579,poetry,lat_0579_MQDQ-33.txt
MQDQ-32,versus ad Sethum,Columbanus,579,poetry,lat_0579_MQDQ-32.txt
MQDQ-209,uersus in basilica,Martinus Bracariensis,579,poetry,lat_0579_MQDQ-209.txt
MQDQ-211,epitaphium,Martinus Bracariensis,579,poetry,lat_0579_MQDQ-211.txt
MQDQ-210,uersus in refectorio,Martinus Bracariensis,579,poetry,lat_0579_MQDQ-210.txt
MQDQ-188,epitaphium,Marius Auenticentis Episcopus,594,poetry,lat_0594_MQDQ-188.txt
IT-LAT0908,Sententiae,Isidorus Hispalensis Episcopus,598,prose,lat_0598_IT-LAT0908.txt
IT-LAT0909,"Historia de regibus Gothorum, Vandalorum et Suevorum",Isidorus Hispalensis Episcopus,598,prose,lat_0598_IT-LAT0909.txt
IT-LAT0957,De natura rerum ad Sisebutum regem liber,Isidorus Hispalensis Episcopus,598,prose,lat_0598_IT-LAT0957.txt
MQDQ-148,carmina,Isidorus Hispalensis Episcopus,598,poetry,lat_0598_MQDQ-148.txt
